sequence_no,event_type,node_id,lot_id,time_bucket,payload
112,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024380005,47,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 47}"
113,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024380006,47,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 47}"
114,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024380007,47,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 47}"
115,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024390001,47,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 47}"
116,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024390002,48,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 48}"
117,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024390003,48,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 48}"
118,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024390004,48,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 48}"
119,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024390005,48,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 48}"
120,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024390006,48,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 48}"
121,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024390007,49,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 49}"
122,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024400001,49,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 49}"
123,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024400002,49,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 49}"
124,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024400003,49,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 49}"
125,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024400004,49,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 49}"
126,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024400005,50,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 50}"
127,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024400006,50,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 50}"
128,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024400007,50,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 50}"
129,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024410001,50,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 50}"
130,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024410002,50,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 50}"
131,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024410003,51,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 51}"
132,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024410004,51,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 51}"
133,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024410005,51,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 51}"
134,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024410006,51,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 51}"
135,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024410007,51,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 51}"
136,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024420001,52,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 52}"
137,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024420002,52,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 52}"
138,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024420003,52,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 52}"
139,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024420004,52,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 52}"
140,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024420005,52,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 52}"
141,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024420006,53,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 53}"
142,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024420007,53,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 53}"
143,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024430001,53,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 53}"
144,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024430002,53,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 53}"
145,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024430003,53,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 53}"
146,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024430004,54,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 54}"
147,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024430005,54,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 54}"
148,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024430006,54,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 54}"
149,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024430007,54,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 54}"
150,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024440001,54,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 54}"
151,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024440002,55,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 55}"
152,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024440003,55,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 55}"
153,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024440004,55,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 55}"
154,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024440005,55,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 55}"
155,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024440006,55,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 55}"
156,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024440007,56,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 56}"
157,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024450001,56,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 56}"
158,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024450002,56,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 56}"
159,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024450003,56,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 56}"
160,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024450004,56,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 56}"
161,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024450005,57,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 57}"
162,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024450006,57,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 57}"
163,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024450007,57,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 57}"
164,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024460001,57,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 57}"
165,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024460002,57,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 57}"
166,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024460003,58,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 58}"
167,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024460004,58,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 58}"
168,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024460005,58,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 58}"
169,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024460006,58,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 58}"
170,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024460007,58,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 58}"
171,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024470001,59,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 59}"
172,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024470002,59,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 59}"
173,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024470003,59,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 59}"
174,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024470004,59,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 59}"
175,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024470005,59,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 59}"
176,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024470006,60,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 60}"
177,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024470007,60,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 60}"
178,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024480001,60,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 60}"
179,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024480002,60,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 60}"
180,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024480003,60,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 60}"
181,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024480004,61,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 61}"
182,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024480005,61,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 61}"
183,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024480006,61,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 61}"
184,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024480007,61,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 61}"
185,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024490001,61,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 61}"
186,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024490002,62,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 62}"
187,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024490003,62,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 62}"
188,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024490004,62,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 62}"
189,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024490005,62,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 62}"
190,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024490006,62,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 62}"
191,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024490007,63,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 63}"
192,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024500001,63,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 63}"
193,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024500002,63,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 63}"
194,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024500003,63,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 63}"
195,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024500004,63,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 63}"
196,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024500005,64,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 64}"
197,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024500006,64,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 64}"
198,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024500007,64,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 64}"
199,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024510001,64,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 64}"
200,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024510002,64,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 64}"
201,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024510003,65,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 65}"
202,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024510004,65,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 65}"
203,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024510005,65,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 65}"
204,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024510006,65,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 65}"
205,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024510007,65,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 65}"
206,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024520001,66,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 66}"
207,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024520002,66,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 66}"
208,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024520003,66,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 66}"
209,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024520004,66,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 66}"
210,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024520005,66,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 5, ""sales_size"": 5, ""week_no"": 66}"
211,lot_move_to_inventory,supply_point,CS_CAL-CAL_RICE_1-2024520006,67,"{""from_slot"": ""prev_I_or_P"", ""to_slot"": ""I"", ""prev_inventory_size"": 5, ""production_size"": 2, ""sales_size"": 5, ""week_no"": 67}"
